"variable","value","pop","country_iso2","mean_w","se_w","count","question_n"
"trd_exp_hlp_clearer_government_guidance","Unchecked","overall_owner_manager","AR",0.758161718884137,0.117801417452402,152,212
"trd_exp_hlp_contacts_in_other_markets","Checked","overall_owner_manager","AR",0.290168958683607,0.124856177743433,63,212
"trd_exp_hlp_contacts_in_other_markets","Unchecked","overall_owner_manager","AR",0.709831041316393,0.124856177743433,149,212
"trd_exp_hlp_digital_tools","Checked","overall_owner_manager","AR",0.159490977333303,0.100727096619553,67,212
"trd_exp_hlp_digital_tools","Unchecked","overall_owner_manager","AR",0.840509022666697,0.100727096619553,145,212
"trd_exp_hlp_don_t_know","Checked","overall_owner_manager","AR",0.352278613153933,0.131414813742073,41,212
"trd_exp_hlp_don_t_know","Unchecked","overall_owner_manager","AR",0.647721386846067,0.131414813742073,171,212
"trd_exp_hlp_financial_assistance","Checked","overall_owner_manager","AR",0.137324556135576,0.0946901678309903,72,212
"trd_exp_hlp_financial_assistance","Unchecked","overall_owner_manager","AR",0.862675443864424,0.0946901678309903,140,212
"trd_exp_hlp_improved_infrastructure","Checked","overall_owner_manager","AR",0.0762530699493384,0.0730150247762872,42,212
"trd_exp_hlp_improved_infrastructure","Unchecked","overall_owner_manager","AR",0.923746930050662,0.0730150247762873,170,212
"trd_exp_hlp_legal_advice_assistance","Checked","overall_owner_manager","AR",0.146612228897166,0.0973117700138116,60,212
"trd_exp_hlp_legal_advice_assistance","Unchecked","overall_owner_manager","AR",0.853387771102834,0.0973117700138116,152,212
"trd_exp_hlp_lower_duties_or_tariffs","Checked","overall_owner_manager","AR",0.222102115551095,0.11435224867007,61,212
"trd_exp_hlp_lower_duties_or_tariffs","Unchecked","overall_owner_manager","AR",0.777897884448905,0.11435224867007,151,212
"trd_exp_hlp_more_information_on_your_industry_and_or_products_and_services_in_other_markets","Checked","overall_owner_manager","AR",0.113216529407632,0.0871707494553562,43,212
"trd_exp_hlp_more_information_on_your_industry_and_or_products_and_services_in_other_markets","Unchecked","overall_owner_manager","AR",0.886783470592368,0.0871707494553562,169,212
"trd_exp_hlp_none_of_the_above","Checked","overall_owner_manager","AR",0.110254496012613,0.0861664343095715,40,212
"trd_exp_hlp_none_of_the_above","Unchecked","overall_owner_manager","AR",0.889745503987387,0.0861664343095715,172,212
"trd_exp_hlp_skills_training_including_language_training","Checked","overall_owner_manager","AR",0.122265017360906,0.0901238792760764,44,212
"trd_exp_hlp_skills_training_including_language_training","Unchecked","overall_owner_manager","AR",0.877734982639094,0.0901238792760764,168,212
"trd_exp_hlp_transportation_that_is_lower_cost_or_more_reliable","Checked","overall_owner_manager","AR",0.0796257516126515,0.0744759528222591,45,212
"trd_exp_hlp_transportation_that_is_lower_cost_or_more_reliable","Unchecked","overall_owner_manager","AR",0.920374248387348,0.0744759528222591,167,212
"trd_exp_pln","Don't know","overall_owner_manager","AR",0.498917564791666,0.134946075105018,59,222
"trd_exp_pln","We are interested, but have no plans to do so","overall_owner_manager","AR",0.150213181693793,0.0964273626365537,20,222
"trd_exp_pln","We are interested, but need more information on how to do so","overall_owner_manager","AR",0.0924004818504153,0.0781583742800085,38,222
"trd_exp_pln","We currently sell in other countries and will continue","overall_owner_manager","AR",0.0353162452569837,0.0498162480999913,16,222
"trd_exp_pln","We currently sell in other countries, but plan to stop","overall_owner_manager","AR",0.000827943663809012,0.0077626821563855,1,222
"trd_exp_pln","We have no interest in selling in other countries","overall_owner_manager","AR",0.187192374460852,0.105275965311528,84,222
"trd_exp_pln","We will begin selling in other countries","overall_owner_manager","AR",0.0351322082824815,0.049691018697825,4,222
"trd_exp_res_business_leaders_with_family_relationships_in_other_countries","Checked","overall_owner_manager","AR",0.0452769465147753,0.0556520865804131,14,221
"trd_exp_res_business_leaders_with_family_relationships_in_other_countries","Unchecked","overall_owner_manager","AR",0.954723053485225,0.0556520865804132,207,221
"trd_exp_res_business_leaders_with_mentors_who_have_worked_in_other_countries","Checked","overall_owner_manager","AR",0.0106950015829163,0.0275333915251053,7,221
"trd_exp_res_business_leaders_with_mentors_who_have_worked_in_other_countries","Unchecked","overall_owner_manager","AR",0.989304998417084,0.0275333915251052,214,221
"trd_exp_res_don_t_know","Checked","overall_owner_manager","AR",0.320123550506327,0.12487571664706,22,221
"trd_exp_res_don_t_know","Unchecked","overall_owner_manager","AR",0.679876449493673,0.12487571664706,199,221
"trd_exp_res_none_of_the_above","Checked","overall_owner_manager","AR",0.582328548015735,0.13200963157176,159,221
"trd_exp_res_none_of_the_above","Unchecked","overall_owner_manager","AR",0.417671451984265,0.13200963157176,62,221
"trd_exp_res_staff_who_have_experience_doing_business_in_other_countries","Checked","overall_owner_manager","AR",0.0253871734453424,0.0421043937680211,14,221
"trd_exp_res_staff_who_have_experience_doing_business_in_other_countries","Unchecked","overall_owner_manager","AR",0.974612826554658,0.0421043937680211,207,221
"trd_exp_res_staff_who_have_experience_with_regulations_in_other_countries","Checked","overall_owner_manager","AR",0.00182196823409371,0.0114150701934218,2,221
"trd_exp_res_staff_who_have_experience_with_regulations_in_other_countries","Unchecked","overall_owner_manager","AR",0.998178031765906,0.0114150701934219,219,221
"trd_exp_res_staff_who_were_born_in_or_are_a_citizen_of_another_country","Checked","overall_owner_manager","AR",0.0542577329256299,0.0606347237722918,20,221
"trd_exp_res_staff_who_were_born_in_or_are_a_citizen_of_another_country","Unchecked","overall_owner_manager","AR",0.94574226707437,0.0606347237722918,201,221
"trd_iss_discontinued_lines_of_sale","Checked","overall_owner_manager","AR",0.188054856986799,0.0975822579846611,50,256
"trd_iss_discontinued_lines_of_sale","Unchecked","overall_owner_manager","AR",0.811945143013201,0.0975822579846611,206,256
"trd_iss_don_t_know","Checked","overall_owner_manager","AR",0.199108919807697,0.0997234576800154,32,256
"trd_iss_don_t_know","Unchecked","overall_owner_manager","AR",0.800891080192302,0.0997234576800154,224,256
"trd_iss_government_export_restrictions","Checked","overall_owner_manager","AR",0.105305312596458,0.0766527626330798,39,256
"trd_iss_government_export_restrictions","Unchecked","overall_owner_manager","AR",0.894694687403542,0.0766527626330798,217,256
"trd_iss_increase_in_customer_demand","Checked","overall_owner_manager","AR",0.09587338957449,0.0735239631221787,48,256
"trd_iss_increase_in_customer_demand","Unchecked","overall_owner_manager","AR",0.90412661042551,0.0735239631221787,208,256
"trd_iss_labor_has_become_more_expensive","Checked","overall_owner_manager","AR",0.495251803519564,0.124857795439391,114,256
"trd_iss_labor_has_become_more_expensive","Unchecked","overall_owner_manager","AR",0.504748196480436,0.124857795439391,142,256
"trd_iss_raw_materials_and_inputs_have_become_more_expensive","Checked","overall_owner_manager","AR",0.56783830041457,0.123708835895362,170,256
"trd_iss_raw_materials_and_inputs_have_become_more_expensive","Unchecked","overall_owner_manager","AR",0.43216169958543,0.123708835895362,86,256
"trd_iss_regulatory_and_legal_compliance_costs_have_become_more_expensive","Checked","overall_owner_manager","AR",0.50202824762329,0.124862398422895,80,256
"trd_iss_regulatory_and_legal_compliance_costs_have_become_more_expensive","Unchecked","overall_owner_manager","AR",0.49797175237671,0.124862398422895,176,256
"trd_iss_shortage_of_workers","Checked","overall_owner_manager","AR",0.0807718666918937,0.0680466822927768,41,256
"trd_iss_shortage_of_workers","Unchecked","overall_owner_manager","AR",0.919228133308106,0.0680466822927768,215,256
"trd_iss_transportation_costs_have_become_more_expensive","Checked","overall_owner_manager","AR",0.413378166191746,0.122975365065056,119,256
"trd_iss_transportation_costs_have_become_more_expensive","Unchecked","overall_owner_manager","AR",0.586621833808254,0.122975365065056,137,256
"trd_prc_amt","100% or more (meaning double the costs or more)","overall_owner_manager","AR",0.0578229602920975,0.0561005256529739,20,219
"trd_prc_amt","Between 0 and 5%","overall_owner_manager","AR",0.0277515612658359,0.0394805186224827,6,219
"trd_prc_amt","Between 10 and 15%","overall_owner_manager","AR",0.0451581764412723,0.0499096387155015,10,219
"trd_prc_amt","Between 15 and 20%","overall_owner_manager","AR",0.0510314460040812,0.0528926540067516,21,219
"trd_prc_amt","Between 20 and 25%","overall_owner_manager","AR",0.0970682527169575,0.0711568278242188,30,219
"trd_prc_amt","Between 25 and 50%","overall_owner_manager","AR",0.557884944650072,0.119368705494698,69,219
"trd_prc_amt","Between 50 and 75%","overall_owner_manager","AR",0.077398504311374,0.0642279221929336,29,219
"trd_prc_amt","Between 5 and 10%","overall_owner_manager","AR",0.0201017423212832,0.03373322436045,12,219
"trd_prc_amt","Between 75 and 100%","overall_owner_manager","AR",0.023183455148457,0.0361697990151892,14,219
"trd_prc_amt","Don't know","overall_owner_manager","AR",0.0425989568485698,0.0485396836599946,8,219
"trd_prc_exp","Don't know","overall_owner_manager","AR",0.215475898340634,0.109084784269346,51,231
"trd_prc_exp","Will decrease","overall_owner_manager","AR",0.00715741074292164,0.02236556385733,5,231
"trd_prc_exp","Will increase between 0 to 2.5%","overall_owner_manager","AR",0.00876739838117025,0.0247334580902395,2,231
"trd_prc_exp","Will increase between 10 to 15%","overall_owner_manager","AR",0.157255162467724,0.0965855568869883,11,231
"trd_prc_exp","Will increase between 15 to 25%","overall_owner_manager","AR",0.041399899380873,0.0528542676834195,18,231
"trd_prc_exp","Will increase between 2.5 to 5.0%","overall_owner_manager","AR",0.00338370136487353,0.0154071279032655,5,231
"trd_prc_exp","Will increase between 25 to 50%","overall_owner_manager","AR",0.256667095167026,0.115887997556344,47,231
"trd_prc_exp","Will increase between 5 to 10%","overall_owner_manager","AR",0.00470413959457091,0.0181542320051514,4,231
"trd_prc_exp","Will increase by more than 50%","overall_owner_manager","AR",0.305189294560206,0.122174221480105,88,231
"trd_prc_inc","Don't know","overall_owner_manager","AR",0.00750786886539796,0.0215024464895905,3,258
"trd_prc_inc","No","overall_owner_manager","AR",0.405499780104869,0.122303059547494,33,258
"trd_prc_inc","Yes","overall_owner_manager","AR",0.586992351029733,0.12264822538849,222,258
"trd_prc_pln_don_t_know","Checked","overall_owner_manager","AR",0.341618238205308,0.12432450272751,52,234
"trd_prc_pln_don_t_know","Unchecked","overall_owner_manager","AR",0.658381761794692,0.12432450272751,182,234
"trd_prc_pln_increased_costs_have_created_a_need_for_us_to_sell_in_other_countries","Checked","overall_owner_manager","AR",0.059578146447252,0.062051482348037,13,234
"trd_prc_pln_increased_costs_have_created_a_need_for_us_to_sell_in_other_countries","Unchecked","overall_owner_manager","AR",0.940421853552748,0.062051482348037,221,234
"trd_prc_pln_increased_costs_have_created_a_need_for_us_to_sell_more_in_our_domestic_market","Checked","overall_owner_manager","AR",0.201388846228223,0.105131461842796,29,234
"trd_prc_pln_increased_costs_have_created_a_need_for_us_to_sell_more_in_our_domestic_market","Unchecked","overall_owner_manager","AR",0.798611153771777,0.105131461842796,205,234
"trd_prc_pln_increased_costs_have_forced_us_to_find_new_suppliers","Checked","overall_owner_manager","AR",0.416945012928704,0.129253246324021,92,234
"trd_prc_pln_increased_costs_have_forced_us_to_find_new_suppliers","Unchecked","overall_owner_manager","AR",0.583054987071296,0.129253246324021,142,234
"trd_prc_pln_increased_prices_have_allowed_us_to_launch_a_new_product_or_service","Checked","overall_owner_manager","AR",0.0429029125795882,0.0531213001832993,27,234
"trd_prc_pln_increased_prices_have_allowed_us_to_launch_a_new_product_or_service","Unchecked","overall_owner_manager","AR",0.957097087420412,0.0531213001832993,207,234
"trd_prc_pln_increased_prices_have_created_an_opportunity_for_us_to_sell_in_other_countries","Checked","overall_owner_manager","AR",0.0180030293272953,0.0348558099654049,7,234
"trd_prc_pln_increased_prices_have_created_an_opportunity_for_us_to_sell_in_other_countries","Unchecked","overall_owner_manager","AR",0.981996970672705,0.0348558099654049,227,234
"trd_prc_pln_increased_prices_have_created_an_opportunity_for_us_to_sell_more_in_our_domestic_market","Checked","overall_owner_manager","AR",0.0371282533769137,0.049565990805347,16,234
"trd_prc_pln_increased_prices_have_created_an_opportunity_for_us_to_sell_more_in_our_domestic_market","Unchecked","overall_owner_manager","AR",0.962871746623086,0.049565990805347,218,234
"trd_prc_pln_increased_prices_have_forced_us_to_find_new_customers","Checked","overall_owner_manager","AR",0.492863004971334,0.131060876302671,103,234
"trd_prc_pln_increased_prices_have_forced_us_to_find_new_customers","Unchecked","overall_owner_manager","AR",0.507136995028666,0.131060876302671,131,234
"trd_prc_pln_increased_prices_have_not_effect_our_plans","Checked","overall_owner_manager","AR",0.0614527379989101,0.0629572867218312,46,234
"trd_prc_pln_increased_prices_have_not_effect_our_plans","Unchecked","overall_owner_manager","AR",0.93854726200109,0.0629572867218312,188,234
"trd_prc_pln_increased_prices_have_prevented_us_from_launching_a_new_product_or_service","Checked","overall_owner_manager","AR",0.199667705162158,0.104793994461697,47,234
"trd_prc_pln_increased_prices_have_prevented_us_from_launching_a_new_product_or_service","Unchecked","overall_owner_manager","AR",0.800332294837842,0.104793994461697,187,234
"trd_yrs","1-3 years","overall_owner_manager","AR",0.0704841499287478,0.0635977373222487,44,262
"trd_yrs","3-5 years","overall_owner_manager","AR",0.219885398707904,0.102907003074149,43,262
"trd_yrs","5 or more years","overall_owner_manager","AR",0.526104387254001,0.124063730907018,147,262
"trd_yrs","Less than 1 year","overall_owner_manager","AR",0.183526064109346,0.0961806194268405,28,262
"bus_cur_opn","No","overall_owner_manager","AU",0.20485427891027,0.0472142231654524,58,319
"bus_cur_opn","Yes","overall_owner_manager","AU",0.79514572108973,0.0472142231654524,261,319
"bus_dig_rev","All","overall_owner_manager","AU",0.109547441683596,0.0448477308476007,33,240
"bus_dig_rev","Between 0 and 25%","overall_owner_manager","AU",0.15773440847533,0.0523385529871496,41,240
"bus_dig_rev","Between 25 and 50%","overall_owner_manager","AU",0.184737377142691,0.0557262878217133,21,240
"bus_dig_rev","Between 50 and 75%","overall_owner_manager","AU",0.0487627117213059,0.0309258979700676,16,240
"bus_dig_rev","Between 75 and 100%","overall_owner_manager","AU",0.134490581340796,0.0489909426285926,47,240
"bus_dig_rev","None","overall_owner_manager","AU",0.364727479636281,0.0691191261383273,82,240
"bus_emp_btn","0 (Just me)","overall_owner_manager","AU",0.445197456364553,0.0551675167709786,117,344
"bus_emp_btn","1","overall_owner_manager","AU",0.0717072574938759,0.028639267818131,32,344
"bus_emp_btn","100 to 250","overall_owner_manager","AU",0.00838780345920497,0.0101235522688245,3,344
"bus_emp_btn","10 to 49","overall_owner_manager","AU",0.0987146065441948,0.0331100435967225,43,344
"bus_emp_btn","2 to 4","overall_owner_manager","AU",0.216254278740472,0.0456991184769362,93,344
"bus_emp_btn","50 to 99","overall_owner_manager","AU",0.0179354436566705,0.0147320762287866,7,344
"bus_emp_btn","5 to 9","overall_owner_manager","AU",0.141803153741029,0.0387234710153237,49,344
"bus_emp_chn","Decreased","overall_owner_manager","AU",0.10713458654979,0.0362881046670135,50,317
"bus_emp_chn","Don’t know","overall_owner_manager","AU",0.0419423949600742,0.0235195420089179,11,317
"bus_emp_chn","Increased","overall_owner_manager","AU",0.162144608824603,0.0432456299083717,53,317
"bus_emp_chn","Stayed the same","overall_owner_manager","AU",0.688778409665533,0.0543226637753786,203,317
"bus_emp_pln","Don't know","overall_owner_manager","AU",0.113937073136412,0.0390745393036237,46,303
"bus_emp_pln","We do not plan to change the number of employees","overall_owner_manager","AU",0.606334399176489,0.0600826239795611,146,303
"bus_emp_pln","We plan to hire more employees","overall_owner_manager","AU",0.245045468061347,0.0528947768889908,96,303
"bus_emp_pln","We plan to reduce the number of employees","overall_owner_manager","AU",0.0346830596257516,0.0225020828304439,15,303
"bus_fut_chl_cash_flow","Checked","overall_owner_manager","AU",0.244481395749809,0.0600309263035344,85,254
"bus_fut_chl_cash_flow","Unchecked","overall_owner_manager","AU",0.755518604250191,0.0600309263035344,169,254
"bus_fut_chl_finding_supplies","Checked","overall_owner_manager","AU",0.200279651092014,0.0559006736511003,49,254
"bus_fut_chl_finding_supplies","Unchecked","overall_owner_manager","AU",0.799720348907986,0.0559006736511003,205,254
"bus_fut_chl_getting_new_investors","Checked","overall_owner_manager","AU",0.0796258029357179,0.0378127866887671,14,254
"bus_fut_chl_getting_new_investors","Unchecked","overall_owner_manager","AU",0.920374197064282,0.0378127866887671,240,254
"bus_fut_chl_getting_or_repaying_loans","Checked","overall_owner_manager","AU",0.0605474290150215,0.0333130838596193,15,254
"bus_fut_chl_getting_or_repaying_loans","Unchecked","overall_owner_manager","AU",0.939452570984978,0.0333130838596193,239,254
"bus_fut_chl_government_or_health_authority_orders","Checked","overall_owner_manager","AU",0.117401838776142,0.0449622994524145,40,254
"bus_fut_chl_government_or_health_authority_orders","Unchecked","overall_owner_manager","AU",0.882598161223858,0.0449622994524145,214,254
"bus_fut_chl_inventory","Checked","overall_owner_manager","AU",0.0824489385700945,0.0384182174670965,23,254
"bus_fut_chl_inventory","Unchecked","overall_owner_manager","AU",0.917551061429906,0.0384182174670965,231,254
"bus_fut_chl_lack_of_demand_no_customers","Checked","overall_owner_manager","AU",0.214631631172633,0.0573473192266745,76,254
"bus_fut_chl_lack_of_demand_no_customers","Unchecked","overall_owner_manager","AU",0.785368368827367,0.0573473192266745,178,254
"bus_fut_chl_lack_of_workers","Checked","overall_owner_manager","AU",0.205798345682305,0.0564697530389568,67,254
"bus_fut_chl_lack_of_workers","Unchecked","overall_owner_manager","AU",0.794201654317696,0.0564697530389568,187,254
"bus_fut_chl_logistics_e_g_shipping_delivering_services_or_goods","Checked","overall_owner_manager","AU",0.164656513489496,0.051802600026555,44,254
"bus_fut_chl_logistics_e_g_shipping_delivering_services_or_goods","Unchecked","overall_owner_manager","AU",0.835343486510504,0.051802600026555,210,254
"bus_fut_chl_no_challenges","Checked","overall_owner_manager","AU",0.183334661167053,0.0540472880329491,32,254
"bus_fut_chl_no_challenges","Unchecked","overall_owner_manager","AU",0.816665338832947,0.0540472880329491,222,254
"bus_fut_chl_other_please_specify","Checked","overall_owner_manager","AU",0.0895465657746759,0.0398825475497426,15,254
"bus_fut_chl_other_please_specify","Unchecked","overall_owner_manager","AU",0.910453434225324,0.0398825475497426,239,254
"bus_fut_chl_surplus_office_commercial_space","Checked","overall_owner_manager","AU",0.019973067411071,0.0195420870910435,5,254
"bus_fut_chl_surplus_office_commercial_space","Unchecked","overall_owner_manager","AU",0.980026932588929,0.0195420870910435,249,254
"bus_rol","Both own and manage a business","overall_owner_manager","AU",0.448197632970045,0.0552032231516108,177,344
"bus_rol","Manage a business","overall_owner_manager","AU",0.120143654796499,0.036090606592832,52,344
"bus_rol","Own a business","overall_owner_manager","AU",0.431658712233456,0.0549810127961729,115,344
"bus_sls_dif","Don’t know","overall_owner_manager","AU",0.0997521399029082,0.0390722916316515,29,279
"bus_sls_dif","Higher than last year","overall_owner_manager","AU",0.199157845984825,0.0520713571793674,78,279
"bus_sls_dif","Lower than last year","overall_owner_manager","AU",0.307303334115484,0.0601564097973397,80,279
"bus_sls_dif","Same as last year","overall_owner_manager","AU",0.292527023925435,0.0593150155431263,62,279
"bus_sls_dif","This business was not in operation last year","overall_owner_manager","AU",0.101259656071348,0.0393334523862952,30,279
"bus_srv","12 months or more","overall_owner_manager","AU",0.596496971325812,0.0691162283151635,143,249
"bus_srv","At least 6 months but less than 12 months","overall_owner_manager","AU",0.0812805318005969,0.0384979175130735,27,249
"bus_srv","Less than 6 months","overall_owner_manager","AU",0.109605967725082,0.0440109487092029,29,249
"bus_srv","Not sure","overall_owner_manager","AU",0.212616529148509,0.0576426805615717,50,249
"chl_fin_bills_or_accounts_payable","Checked","overall_owner_manager","AU",0.184159469558772,0.0558620794917411,37,237
"chl_fin_bills_or_accounts_payable","Unchecked","overall_owner_manager","AU",0.815840530441228,0.0558620794917411,200,237
"chl_fin_debt_or_loans","Checked","overall_owner_manager","AU",0.0457134804930809,0.03010086465521,17,237
"chl_fin_debt_or_loans","Unchecked","overall_owner_manager","AU",0.954286519506919,0.03010086465521,220,237
"chl_fin_none_of_the_above","Checked","overall_owner_manager","AU",0.675923845567144,0.0674512270562073,165,237
"chl_fin_none_of_the_above","Unchecked","overall_owner_manager","AU",0.324076154432856,0.0674512270562073,72,237
"chl_fin_rent_or_lease","Checked","overall_owner_manager","AU",0.0646431009752213,0.0354378364975911,24,237
"chl_fin_rent_or_lease","Unchecked","overall_owner_manager","AU",0.935356899024779,0.0354378364975911,213,237
"chl_fin_taxes","Checked","overall_owner_manager","AU",0.160986908087985,0.0529659883654554,36,237
"chl_fin_taxes","Unchecked","overall_owner_manager","AU",0.839013091912015,0.0529659883654553,201,237
"chl_fin_worker_salaries_wages_and_benefits","Checked","overall_owner_manager","AU",0.078670101239406,0.0387998341608433,31,237
"chl_fin_worker_salaries_wages_and_benefits","Unchecked","overall_owner_manager","AU",0.921329898760594,0.0387998341608433,206,237
"dem_age","20 to 29","overall_owner_manager","AU",0.0901561895019507,0.0318503988859875,28,342
"dem_age","30 to 39","overall_owner_manager","AU",0.241215686244981,0.0475768434376039,83,342
"dem_age","40 to 49","overall_owner_manager","AU",0.245163609468229,0.0478396614186345,98,342
"dem_age","50 to 59","overall_owner_manager","AU",0.159854966105874,0.040754341285176,84,342
"dem_age","60 to 69","overall_owner_manager","AU",0.196534024032324,0.0441912511784672,33,342
"dem_age","70 or older","overall_owner_manager","AU",0.0469859332104817,0.0235324564333173,12,342
"dem_age","Less than 20","overall_owner_manager","AU",0.020089591436159,0.015603154792451,4,342
"dgt_use_advertising","Checked","overall_owner_manager","AU",0.528302594048471,0.0738088044215038,155,228
"dgt_use_advertising","Unchecked","overall_owner_manager","AU",0.471697405951529,0.0738088044215038,73,228
"dgt_use_analyzing_or_researching_to_answer_business_questions","Checked","overall_owner_manager","AU",0.297911762923293,0.0676199319213256,68,228
"dgt_use_analyzing_or_researching_to_answer_business_questions","Unchecked","overall_owner_manager","AU",0.702088237076707,0.0676199319213256,160,228
"dgt_use_communicating_directly_with_customers","Checked","overall_owner_manager","AU",0.724342605160583,0.0660681116621233,155,228
"dgt_use_communicating_directly_with_customers","Unchecked","overall_owner_manager","AU",0.275657394839417,0.0660681116621233,73,228
"dgt_use_complying_with_legal_and_regulatory_requirements","Checked","overall_owner_manager","AU",0.304926217273509,0.0680687682813311,75,228
"dgt_use_complying_with_legal_and_regulatory_requirements","Unchecked","overall_owner_manager","AU",0.695073782726491,0.0680687682813311,153,228
"dgt_use_coordinating_or_collaborating_between_employees","Checked","overall_owner_manager","AU",0.292464979451699,0.0672583115176353,65,228
"dgt_use_coordinating_or_collaborating_between_employees","Unchecked","overall_owner_manager","AU",0.707535020548301,0.0672583115176353,163,228
"dgt_use_hiring","Checked","overall_owner_manager","AU",0.189015052498561,0.0578881469134044,52,228
"dgt_use_hiring","Unchecked","overall_owner_manager","AU",0.810984947501439,0.0578881469134044,176,228
"dgt_use_implementing_digital_security_and_consumer_protection_features","Checked","overall_owner_manager","AU",0.136102639917465,0.0506990011350095,38,228
"dgt_use_implementing_digital_security_and_consumer_protection_features","Unchecked","overall_owner_manager","AU",0.863897360082535,0.0506990011350095,190,228
"dgt_use_none_of_the_above","Checked","overall_owner_manager","AU",0.0688317199672301,0.0374320362415447,19,228
"dgt_use_none_of_the_above","Unchecked","overall_owner_manager","AU",0.93116828003277,0.0374320362415446,209,228
"dgt_use_selling_goods_and_services","Checked","overall_owner_manager","AU",0.46631228736703,0.0737593509802637,126,228
"dgt_use_selling_goods_and_services","Unchecked","overall_owner_manager","AU",0.53368771263297,0.0737593509802637,102,228
"dig_use_access_to_digital_solutions_and_business_intelligence_services","Checked","overall_owner_manager","AU",0.184820420484973,0.0596114400821703,33,219
"dig_use_access_to_digital_solutions_and_business_intelligence_services","Unchecked","overall_owner_manager","AU",0.815179579515027,0.0596114400821703,186,219
"dig_use_increase_in_customer_or_supplier_base","Checked","overall_owner_manager","AU",0.342484522557926,0.0728788407056048,63,219
"dig_use_increase_in_customer_or_supplier_base","Unchecked","overall_owner_manager","AU",0.657515477442074,0.0728788407056048,156,219
"dig_use_increase_in_employment","Checked","overall_owner_manager","AU",0.0791820646724206,0.041469451042181,19,219
"dig_use_increase_in_employment","Unchecked","overall_owner_manager","AU",0.920817935327579,0.041469451042181,200,219
"dig_use_increase_in_sales","Checked","overall_owner_manager","AU",0.189184662700665,0.0601494874152427,70,219
"dig_use_increase_in_sales","Unchecked","overall_owner_manager","AU",0.810815337299335,0.0601494874152427,149,219
"dig_use_lower_operation_costs_or_costs_of_sourcing_goods_and_services","Checked","overall_owner_manager","AU",0.104088138849417,0.0468987486854342,31,219
"dig_use_lower_operation_costs_or_costs_of_sourcing_goods_and_services","Unchecked","overall_owner_manager","AU",0.895911861150583,0.0468987486854342,188,219
"dig_use_no_impact","Checked","overall_owner_manager","AU",0.358888931642088,0.0736672843263551,88,219
"dig_use_no_impact","Unchecked","overall_owner_manager","AU",0.641111068357912,0.0736672843263551,131,219
"dig_use_something_not_listed_here","Checked","overall_owner_manager","AU",0.102096842806376,0.0464995656419215,21,219
"dig_use_something_not_listed_here","Unchecked","overall_owner_manager","AU",0.897903157193624,0.0464995656419215,198,219
"hol_rev","All","overall_owner_manager","AU",0.00487399644518687,0.00882893015751612,2,287
"hol_rev","Between 0 and 25%","overall_owner_manager","AU",0.44982533040068,0.063066494136328,117,287
"hol_rev","Between 25 and 50%","overall_owner_manager","AU",0.362359265191094,0.0609374324653273,111,287
"hol_rev","Between 50 and 75%","overall_owner_manager","AU",0.0789033146116481,0.034176428277774,26,287
"hol_rev","Between 75 and 100%","overall_owner_manager","AU",0.0401901418261598,0.0248988226777722,11,287
"hol_rev","None","overall_owner_manager","AU",0.063847951525231,0.0309936782179425,20,287
"ind_oth","Administrative and support services (e.g. rental and leasing, travel agencies, human resources, security)","overall_owner_manager","AU",0.0507927247299443,0.0444625306850584,6,149
"ind_oth","Arts, entertainment, and recreation","overall_owner_manager","AU",0.397185998510512,0.0990835422244992,32,149
"ind_oth","Education","overall_owner_manager","AU",0.0360953308572459,0.0377707361157569,7,149
"ind_oth","Financial and insurance activities","overall_owner_manager","AU",0.0145895561579094,0.0242796551371474,5,149
"ind_oth","Human health and social work activities","overall_owner_manager","AU",0.0821484957246493,0.055603088200496,18,149
"ind_oth","Other","overall_owner_manager","AU",0.23391068663953,0.0857191048984152,38,149
"ind_oth","Personal services (e.g. repair of household goods, washing of textiles, hairdressing)","overall_owner_manager","AU",0.051825274122899,0.0448877549430174,13,149
"ind_oth","Professional, scientific, and technical services","overall_owner_manager","AU",0.0905239744805895,0.0581018990916519,21,149
"ind_oth","Real estate activities","overall_owner_manager","AU",0.042927958776721,0.0410445338114337,9,149
"ind_top","Agriculture, forestry, fishing and mining","overall_owner_manager","AU",0.0618176537059174,0.0269905498703742,13,336
"ind_top","Construction","overall_owner_manager","AU",0.124936770922216,0.0370575498391556,30,336
"ind_top","Hotels, cafes and restaurants","overall_owner_manager","AU",0.081566444971515,0.0306754882318074,30,336
"ind_top","Information and communication","overall_owner_manager","AU",0.0548182661458794,0.0255112743364569,27,336
"ind_top","Manufacturing, energy, water supply and waste management","overall_owner_manager","AU",0.00535690498164935,0.00818092578708286,5,336
"ind_top","Other services","overall_owner_manager","AU",0.497095938557532,0.0560369545169711,159,336
"ind_top","Transportation and storage","overall_owner_manager","AU",0.0337754175318474,0.0202465602366077,10,336
"ind_top","Wholesale and retail trade","overall_owner_manager","AU",0.140632603183443,0.0389622734386336,62,336
"sex","Female","overall_owner_manager","AU",0.429225787786295,0.051960433758829,158,302
"sex","Male","overall_owner_manager","AU",0.570774212213705,0.051960433758829,144,302
"trd_cst_amt","100% or more (meaning double the costs or more)","overall_owner_manager","AU",0.0102705103876063,0.0161185211218307,2,143
"trd_cst_amt","Between 0 and 5%","overall_owner_manager","AU",0.0363934670902261,0.0299386703176173,4,143
"trd_cst_amt","Between 10 and 15%","overall_owner_manager","AU",0.160542321052328,0.0586901333364051,26,143
