variable,value,pop,country_iso2,mean_w,se_w,count,question_n
dig_use_no_impact,Unchecked,overall_owner_manager,BE,0.54868465,0.05351728,124,194
dig_use_something_not_listed_here,Checked,overall_owner_manager,BE,0.040696867,0.021249611,10,194
dig_use_something_not_listed_here,Unchecked,overall_owner_manager,BE,0.959303133,0.021249611,184,194
edu_deg,All,overall_owner_manager,BE,0.09708296,0.037859133,15,138
edu_deg,Between 0 and 25%,overall_owner_manager,BE,0.229679193,0.053786326,27,138
edu_deg,Between 25 and 50%,overall_owner_manager,BE,0.084699085,0.035603816,11,138
edu_deg,Between 50 and 75%,overall_owner_manager,BE,0.053113755,0.028676599,11,138
edu_deg,Between 75 and 100%,overall_owner_manager,BE,0.054821385,0.029107653,8,138
edu_deg,None,overall_owner_manager,BE,0.480603622,0.063887841,66,138
edu_trn_internships_or_apprenticeships,Checked,overall_owner_manager,BE,0.384451563,0.077662785,28,86
edu_trn_internships_or_apprenticeships,Unchecked,overall_owner_manager,BE,0.615548437,0.077662785,58,86
edu_trn_non_position_related_skill_training_classes_for_current_employees,Checked,overall_owner_manager,BE,0.074814959,0.04200196,10,86
edu_trn_non_position_related_skill_training_classes_for_current_employees,Unchecked,overall_owner_manager,BE,0.925185041,0.04200196,76,86
edu_trn_orientation_training_for_new_employees,Checked,overall_owner_manager,BE,0.244523425,0.068617007,24,86
edu_trn_orientation_training_for_new_employees,Unchecked,overall_owner_manager,BE,0.755476575,0.068617007,62,86
edu_trn_paying_at_least_in_part_for_formal_schooling_for_employees,Checked,overall_owner_manager,BE,0.159525933,0.058457311,11,86
edu_trn_paying_at_least_in_part_for_formal_schooling_for_employees,Unchecked,overall_owner_manager,BE,0.840474067,0.058457311,75,86
edu_trn_position_related_training_while_working,Checked,overall_owner_manager,BE,0.436653674,0.079180333,37,86
edu_trn_position_related_training_while_working,Unchecked,overall_owner_manager,BE,0.563346326,0.079180333,49,86
fin_ass,Cash grant form a government source,overall_owner_manager,BE,0.260537413,0.055133971,41,139
fin_ass,Cash grant from a non-government source,overall_owner_manager,BE,0.004885221,0.008757998,1,139
fin_ass,Loan from a charity or non-profit,overall_owner_manager,BE,0.002891529,0.006744676,1,139
fin_ass,Loan from a government source,overall_owner_manager,BE,0.002737889,0.006563548,1,139
fin_ass,Loan from a traditional bank,overall_owner_manager,BE,0.059921005,0.029812462,10,139
fin_ass,My business has not received any financial assistance,overall_owner_manager,BE,0.630483298,0.060628937,78,139
fin_ass,Other,overall_owner_manager,BE,0.038543645,0.024180613,7,139
fin_prf,"An alternative private source, such as a financial technology (fintech) company",overall_owner_manager,BE,0.025935481,0.019565959,5,144
fin_prf,Family,overall_owner_manager,BE,0.056886148,0.028513166,7,144
fin_prf,Friends,overall_owner_manager,BE,0.023126668,0.018502729,5,144
fin_prf,Government,overall_owner_manager,BE,0.412774932,0.060606481,59,144
fin_prf,My business does not need any financial assistance,overall_owner_manager,BE,0.251780508,0.053430062,36,144
fin_prf,Non-profit organization,overall_owner_manager,BE,0.028939786,0.020636254,4,144
fin_prf,Other,overall_owner_manager,BE,0.005758744,0.009314722,2,144
fin_prf,Traditional bank,overall_owner_manager,BE,0.194797733,0.048753361,26,144
ind_oth,"Administrative and support services (e.g. rental and leasing, travel agencies, human resources, security)",overall_owner_manager,BE,0.006707274,0.010506767,2,130
ind_oth,"Arts, entertainment, and recreation",overall_owner_manager,BE,0.211167236,0.052536748,26,130
ind_oth,Education,overall_owner_manager,BE,0.061792809,0.030993869,8,130
ind_oth,Financial and insurance activities,overall_owner_manager,BE,0.016993781,0.016637213,4,130
ind_oth,Human health and social work activities,overall_owner_manager,BE,0.163682213,0.047625972,17,130
ind_oth,Other,overall_owner_manager,BE,0.382626139,0.06256319,44,130
ind_oth,"Personal services (e.g. repair of household goods, washing of textiles, hairdressing)",overall_owner_manager,BE,0.091919964,0.03718985,14,130
ind_oth,"Professional, scientific, and technical services",overall_owner_manager,BE,0.0513468,0.02840978,11,130
ind_oth,Real estate activities,overall_owner_manager,BE,0.013763785,0.014997431,4,130
ind_top,"Agriculture, forestry, fishing and mining",overall_owner_manager,BE,0.017028329,0.010444806,6,329
ind_top,Construction,overall_owner_manager,BE,0.160223966,0.029613472,43,329
ind_top,"Hotels, cafes and restaurants",overall_owner_manager,BE,0.11569228,0.025822469,43,329
ind_top,Information and communication,overall_owner_manager,BE,0.080771896,0.021998124,27,329
ind_top,"Manufacturing, energy, water supply and waste management",overall_owner_manager,BE,0.005160855,0.005784704,2,329
ind_top,Other services,overall_owner_manager,BE,0.441123919,0.040085003,141,329
ind_top,Transportation and storage,overall_owner_manager,BE,0.012800026,0.009075109,5,329
ind_top,Wholesale and retail trade,overall_owner_manager,BE,0.167198729,0.030125276,62,329
phys_chl_a_lack_of_employees_willing_to_work_in_person,Checked,overall_owner_manager,BE,0.154883265,0.040901404,18,171
phys_chl_a_lack_of_employees_willing_to_work_in_person,Unchecked,overall_owner_manager,BE,0.845116735,0.040901404,153,171
phys_chl_a_lack_of_in_person_customers_returning_to_your_business,Checked,overall_owner_manager,BE,0.28735106,0.051158975,48,171
phys_chl_a_lack_of_in_person_customers_returning_to_your_business,Unchecked,overall_owner_manager,BE,0.71264894,0.051158975,123,171
phys_chl_a_lack_of_vaccinated_workers,Checked,overall_owner_manager,BE,0.068376191,0.028533192,10,171
phys_chl_a_lack_of_vaccinated_workers,Unchecked,overall_owner_manager,BE,0.931623809,0.028533192,161,171
phys_chl_concerns_to_comply_health_and_safety_guidelines_covid_19,Checked,overall_owner_manager,BE,0.144445029,0.039742289,30,171
phys_chl_concerns_to_comply_health_and_safety_guidelines_covid_19,Unchecked,overall_owner_manager,BE,0.855554971,0.039742289,141,171
phys_chl_confusion_health_safety_guidelines_covid_19,Checked,overall_owner_manager,BE,0.214494343,0.04640451,41,171
phys_chl_confusion_health_safety_guidelines_covid_19,Unchecked,overall_owner_manager,BE,0.785505657,0.04640451,130,171
phys_chl_inability_compensation_workers,Checked,overall_owner_manager,BE,0.067533844,0.02836971,14,171
phys_chl_inability_compensation_workers,Unchecked,overall_owner_manager,BE,0.932466156,0.02836971,157,171
phys_chl_no_challenges,Checked,overall_owner_manager,BE,0.474079742,0.056449911,73,171
phys_chl_no_challenges,Unchecked,overall_owner_manager,BE,0.525920258,0.056449911,98,171
phys_chl_surplus_office_commercial_space,Checked,overall_owner_manager,BE,0.008237109,0.010218072,2,171
phys_chl_surplus_office_commercial_space,Unchecked,overall_owner_manager,BE,0.991762891,0.010218072,169,171
phys_hyb,I think it is necessary currently and will continue to be necessary in the future,overall_owner_manager,BE,0.238379432,0.052042714,40,149
phys_hyb,"I think it is necessary currently, but will not be necessary in the future",overall_owner_manager,BE,0.054213623,0.02765712,9,149
phys_hyb,"I think it is neither unnecessary currently, nor will it be necessary in the future",overall_owner_manager,BE,0.350376188,0.058271268,49,149
phys_hyb,"I think it is unnecessary currently, but will be necessary in the future",overall_owner_manager,BE,0.020227688,0.017194594,4,149
phys_hyb,Not sure,overall_owner_manager,BE,0.336803069,0.057725205,47,149
phys_mnt,All or most employees will come to work in person,overall_owner_manager,BE,0.467872501,0.060033439,68,153
phys_mnt,Employees have the option of working from another location part of the time,overall_owner_manager,BE,0.147503403,0.042664726,25,153
phys_mnt,Employees may work entirely from home,overall_owner_manager,BE,0.107797134,0.03731273,12,153
phys_mnt,Not sure,overall_owner_manager,BE,0.276826962,0.053832793,48,153
phys_plans,Use both in-person and digital business operations roughly equally,overall_owner_manager,BE,0.33189937,0.053785173,56,175
phys_plans,Use mostly digital business operations,overall_owner_manager,BE,0.125445294,0.037831982,27,175
phys_plans,Use mostly in-person business operations,overall_owner_manager,BE,0.245741995,0.049174287,46,175
phys_plans,Use only digital business operations,overall_owner_manager,BE,0.07577836,0.030227281,13,175
phys_plans,Use only in-person business operations,overall_owner_manager,BE,0.221134982,0.047402172,33,175
phys_sit,Online only business (no physical store),overall_owner_manager,BE,0.228316271,0.04987619,36,166
phys_sit,Physical store(s) is currently expanding to a larger or additional space,overall_owner_manager,BE,0.083901016,0.03294276,12,166
phys_sit,Physical store(s) is currently operating normally,overall_owner_manager,BE,0.545780689,0.059162572,90,166
phys_sit,Physical store(s) is permanently closed,overall_owner_manager,BE,0.041518675,0.023703842,8,166
phys_sit,Physical store(s) is temporarily closed,overall_owner_manager,BE,0.100483349,0.035723732,20,166
phys_yrs_costs_due_to_implementing_climate_change_policies_and_regulations,Checked,overall_owner_manager,BE,0.137387077,0.038274539,26,175
phys_yrs_costs_due_to_implementing_climate_change_policies_and_regulations,Unchecked,overall_owner_manager,BE,0.862612923,0.038274539,149,175
phys_yrs_energy_costs_renewable_energy_sources,Checked,overall_owner_manager,BE,0.240460659,0.047514504,49,175
phys_yrs_energy_costs_renewable_energy_sources,Unchecked,overall_owner_manager,BE,0.759539341,0.047514504,126,175
phys_yrs_i_expect_no_challenges,Checked,overall_owner_manager,BE,0.431790001,0.055070595,67,175
phys_yrs_i_expect_no_challenges,Unchecked,overall_owner_manager,BE,0.568209999,0.055070595,108,175
phys_yrs_insurance_costs_due_to_natural_disasters_and_or_extreme_weather,Checked,overall_owner_manager,BE,0.146865461,0.039354794,19,175
phys_yrs_insurance_costs_due_to_natural_disasters_and_or_extreme_weather,Unchecked,overall_owner_manager,BE,0.853134539,0.039354794,156,175
phys_yrs_other_please_specify,Checked,overall_owner_manager,BE,0.015433026,0.013704942,4,175
phys_yrs_other_please_specify,Unchecked,overall_owner_manager,BE,0.984566974,0.013704942,171,175
phys_yrs_physical_damage_due_to_natural_disasters_and_or_severe_weather,Checked,overall_owner_manager,BE,0.060420218,0.026490309,10,175
phys_yrs_physical_damage_due_to_natural_disasters_and_or_severe_weather,Unchecked,overall_owner_manager,BE,0.939579782,0.026490309,165,175
phys_yrs_supply_chain_disruptions_weather,Checked,overall_owner_manager,BE,0.094504741,0.032523624,17,175
phys_yrs_supply_chain_disruptions_weather,Unchecked,overall_owner_manager,BE,0.905495259,0.032523624,158,175
phys_yrs_surplus_office_commercial_space,Checked,overall_owner_manager,BE,0.041720533,0.022230542,9,175
phys_yrs_surplus_office_commercial_space,Unchecked,overall_owner_manager,BE,0.958279467,0.022230542,166,175
sex,Female,overall_owner_manager,BE,0.415424014,0.041521375,112,310
sex,Male,overall_owner_manager,BE,0.584575986,0.041521375,198,310
skl_lng,All,overall_owner_manager,BE,0.321945862,0.057184873,46,147
skl_lng,Between 0 and 25%,overall_owner_manager,BE,0.084815413,0.0340996,18,147
skl_lng,Between 25 and 50%,overall_owner_manager,BE,0.094349711,0.035777344,17,147
skl_lng,Between 50 and 75%,overall_owner_manager,BE,0.058246097,0.02866551,12,147
skl_lng,Between 75 and 100%,overall_owner_manager,BE,0.185987948,0.047622848,23,147
skl_lng,None,overall_owner_manager,BE,0.254654969,0.053322721,31,147
urb,City,overall_owner_manager,BE,0.347571669,0.038650751,109,327
urb,Online only,overall_owner_manager,BE,0.039269539,0.015765147,13,327
urb,Suburb / Outskirts of a city,overall_owner_manager,BE,0.085693566,0.022719007,30,327
urb,Town,overall_owner_manager,BE,0.217466331,0.033482422,67,327
urb,Village or countryside,overall_owner_manager,BE,0.309998895,0.037538275,108,327
bus_cur_opn,No,overall_owner_manager,BR,0.214838582,0.057232689,154,852
bus_cur_opn,Yes,overall_owner_manager,BR,0.785161418,0.057232689,698,852
bus_dig_rev,All,overall_owner_manager,BR,0.233810545,0.065731652,103,655
bus_dig_rev,Between 0 and 25%,overall_owner_manager,BR,0.12939318,0.052124409,127,655
bus_dig_rev,Between 25 and 50%,overall_owner_manager,BR,0.183749755,0.060144991,80,655
bus_dig_rev,Between 50 and 75%,overall_owner_manager,BR,0.077041032,0.041412043,71,655
bus_dig_rev,Between 75 and 100%,overall_owner_manager,BR,0.130535318,0.052319599,103,655
bus_dig_rev,None,overall_owner_manager,BR,0.245470171,0.066836236,171,655
bus_emp_btn,0 (Just me),overall_owner_manager,BR,0.319327196,0.062290662,308,917
bus_emp_btn,1,overall_owner_manager,BR,0.109595546,0.04173745,139,917
bus_emp_btn,100 to 250,overall_owner_manager,BR,0.013224186,0.015262635,10,917
bus_emp_btn,10 to 49,overall_owner_manager,BR,0.05971057,0.031658634,65,917
bus_emp_btn,2 to 4,overall_owner_manager,BR,0.353448731,0.063870526,271,917
bus_emp_btn,50 to 99,overall_owner_manager,BR,0.062501207,0.032341887,16,917
bus_emp_btn,5 to 9,overall_owner_manager,BR,0.082192563,0.03669677,108,917
bus_emp_chn,Decreased,overall_owner_manager,BR,0.194136121,0.056209661,240,839
bus_emp_chn,Don’t know,overall_owner_manager,BR,0.059215465,0.03354205,60,839
bus_emp_chn,Increased,overall_owner_manager,BR,0.088838514,0.040432004,87,839
bus_emp_chn,Stayed the same,overall_owner_manager,BR,0.6578099,0.067423434,452,839
bus_emp_rhr_pct,100% (meaning that all have been re-hired),overall_owner_manager,BR,0.190642111,0.061528209,54,707
bus_emp_rhr_pct,Between 0 and 10%,overall_owner_manager,BR,0.632809426,0.075505187,566,707
bus_emp_rhr_pct,Between 10 and 20%,overall_owner_manager,BR,0.068677865,0.039614384,27,707
bus_emp_rhr_pct,Between 20 and 30%,overall_owner_manager,BR,0.014047929,0.018434383,8,707
bus_emp_rhr_pct,Between 30 and 40%,overall_owner_manager,BR,0.013947488,0.018369299,9,707
bus_emp_rhr_pct,Between 40 and 50%,overall_owner_manager,BR,0.01894568,0.021354833,12,707
bus_emp_rhr_pct,Between 50 and 60%,overall_owner_manager,BR,0.013979891,0.018390322,7,707
bus_emp_rhr_pct,Between 60 and 70%,overall_owner_manager,BR,0.016183029,0.019764308,5,707
bus_emp_rhr_pct,Between 70 and 80%,overall_owner_manager,BR,0.011414408,0.016639044,6,707
bus_emp_rhr_pct,Between 80 and 90%,overall_owner_manager,BR,0.00097814,0.004896464,2,707
bus_emp_rhr_pct,Between 90 and 100%,overall_owner_manager,BR,0.018374033,0.021036323,11,707
bus_fut_chl_cash_flow,Checked,overall_owner_manager,BR,0.272097165,0.067276914,263,719
bus_fut_chl_cash_flow,Unchecked,overall_owner_manager,BR,0.727902835,0.067276914,456,719
bus_fut_chl_finding_supplies,Checked,overall_owner_manager,BR,0.063305661,0.036811844,60,719
bus_fut_chl_finding_supplies,Unchecked,overall_owner_manager,BR,0.936694339,0.036811844,659,719
bus_fut_chl_getting_new_investors,Checked,overall_owner_manager,BR,0.112839781,0.047829902,122,719
bus_fut_chl_getting_new_investors,Unchecked,overall_owner_manager,BR,0.887160219,0.047829902,597,719
bus_fut_chl_getting_new_loans,Checked,overall_owner_manager,BR,0.095384175,0.044405586,104,719
bus_fut_chl_getting_new_loans,Unchecked,overall_owner_manager,BR,0.904615825,0.044405586,615,719
bus_fut_chl_government_or_health_authority_orders,Checked,overall_owner_manager,BR,0.076309609,0.040134714,96,719
bus_fut_chl_government_or_health_authority_orders,Unchecked,overall_owner_manager,BR,0.923690391,0.040134714,623,719
bus_fut_chl_inventory,Checked,overall_owner_manager,BR,0.1799062,0.058066036,100,719
bus_fut_chl_inventory,Unchecked,overall_owner_manager,BR,0.8200938,0.058066036,619,719
bus_fut_chl_lack_of_demand_no_customers,Checked,overall_owner_manager,BR,0.374135092,0.07315127,310,719
bus_fut_chl_lack_of_demand_no_customers,Unchecked,overall_owner_manager,BR,0.625864908,0.07315127,409,719
bus_fut_chl_lack_of_workers,Checked,overall_owner_manager,BR,0.140736812,0.052569555,90,719
bus_fut_chl_lack_of_workers,Unchecked,overall_owner_manager,BR,0.859263188,0.052569555,629,719
bus_fut_chl_logistics_e_g_shipping_delivering_services_or_goods,Checked,overall_owner_manager,BR,0.075625321,0.039969156,85,719
bus_fut_chl_logistics_e_g_shipping_delivering_services_or_goods,Unchecked,overall_owner_manager,BR,0.924374679,0.039969156,634,719
bus_fut_chl_no_challenges,Checked,overall_owner_manager,BR,0.15352759,0.054496294,68,719
bus_fut_chl_no_challenges,Unchecked,overall_owner_manager,BR,0.84647241,0.054496294,651,719
bus_fut_chl_other_please_specify,Checked,overall_owner_manager,BR,0.021207096,0.021779773,20,719
bus_fut_chl_other_please_specify,Unchecked,overall_owner_manager,BR,0.978792904,0.021779773,699,719
bus_fut_chl_repaying_outstanding_loans,Checked,overall_owner_manager,BR,0.217679045,0.062383271,176,719
bus_fut_chl_repaying_outstanding_loans,Unchecked,overall_owner_manager,BR,0.782320955,0.062383271,543,719
bus_mth_hir_alt_f,All,overall_owner_manager,BR,0.044590085,0.02960269,63,823
bus_mth_hir_alt_f,Exactly half,overall_owner_manager,BR,0.033671828,0.025870976,22,823
bus_mth_hir_alt_f,Less than half,overall_owner_manager,BR,0.105538562,0.044065991,120,823
bus_mth_hir_alt_f,More than half,overall_owner_manager,BR,0.106815471,0.044300112,42,823
bus_mth_hir_alt_f,None,overall_owner_manager,BR,0.709384054,0.065120478,576,823
bus_rol,Both own and manage a business,overall_owner_manager,BR,0.275864341,0.059716389,327,917
bus_rol,Manage a business,overall_owner_manager,BR,0.152861486,0.048079733,85,917
bus_rol,Own a business,overall_owner_manager,BR,0.571274174,0.066122294,505,917
bus_sls_dif,Don’t know,overall_owner_manager,BR,0.107211109,0.047461785,53,764
bus_sls_dif,Higher than last year,overall_owner_manager,BR,0.219522268,0.063499358,193,764
bus_sls_dif,Lower than last year,overall_owner_manager,BR,0.360208054,0.073645443,312,764
bus_sls_dif,Same as last year,overall_owner_manager,BR,0.282921504,0.069098102,151,764
bus_sls_dif,This business was not in operation last year,overall_owner_manager,BR,0.030137066,0.026227413,55,764
bus_sls_hig,100% or more (meaning double the sales or more),overall_owner_manager,BR,0.112596553,0.081288192,23,183
bus_sls_hig,Between 0 and 10%,overall_owner_manager,BR,0.34208325,0.12199885,16,183
bus_sls_hig,Between 10 and 20%,overall_owner_manager,BR,0.105381428,0.078959676,22,183
bus_sls_hig,Between 20 and 30%,overall_owner_manager,BR,0.11847903,0.083107732,33,183
bus_sls_hig,Between 30 and 40%,overall_owner_manager,BR,0.071682883,0.066337679,29,183
bus_sls_hig,Between 40 and 50%,overall_owner_manager,BR,0.035374178,0.04750365,15,183
bus_sls_hig,Between 50 and 60%,overall_owner_manager,BR,0.044069295,0.052781973,17,183
bus_sls_hig,Between 60 and 70%,overall_owner_manager,BR,0.009001083,0.024287808,8,183
bus_sls_hig,Between 70 and 80%,overall_owner_manager,BR,0.113898741,0.081696885,6,183
bus_sls_hig,Between 80 and 90%,overall_owner_manager,BR,0.017007188,0.033250317,3,183
bus_sls_hig,Between 90 and 100%,overall_owner_manager,BR,0.030426371,0.044169231,11,183
bus_sls_low,100% (meaning zero sales),overall_owner_manager,BR,0.061310078,0.053660008,25,298
bus_sls_low,Between 0 and 10%,overall_owner_manager,BR,0.117918625,0.072138856,40,298
bus_sls_low,Between 10 and 20%,overall_owner_manager,BR,0.099102112,0.066834847,36,298
bus_sls_low,Between 20 and 30%,overall_owner_manager,BR,0.063772184,0.05465503,41,298
bus_sls_low,Between 30 and 40%,overall_owner_manager,BR,0.083400777,0.061844134,35,298
bus_sls_low,Between 40 and 50%,overall_owner_manager,BR,0.085647552,0.062594765,30,298
bus_sls_low,Between 50 and 60%,overall_owner_manager,BR,0.327441351,0.104967672,30,298
bus_sls_low,Between 60 and 70%,overall_owner_manager,BR,0.019025867,0.030557986,12,298
bus_sls_low,Between 70 and 80%,overall_owner_manager,BR,0.039778339,0.043715233,13,298
bus_sls_low,Between 80 and 90%,overall_owner_manager,BR,0.039951235,0.043806189,20,298
bus_sls_low,Between 90 and 100%,overall_owner_manager,BR,0.062651882,0.054205236,16,298
bus_srv,12 months or more,overall_owner_manager,BR,0.489691169,0.075506733,281,674
bus_srv,At least 1 month but less than 2 months,overall_owner_manager,BR,0.01575721,0.018810433,18,674
bus_srv,At least 2 months but less than 3 months,overall_owner_manager,BR,0.058435592,0.035430048,33,674
bus_srv,At least 3 months but less than 6 months,overall_owner_manager,BR,0.04837168,0.032406884,57,674
bus_srv,At least 6 months but less than 9 months,overall_owner_manager,BR,0.078256541,0.040567044,50,674
bus_srv,At least 9 months but less than 12 months,overall_owner_manager,BR,0.037209682,0.028589189,48,674
bus_srv,Less than 1 month,overall_owner_manager,BR,0.015876803,0.018880534,15,674
bus_srv,Not sure,overall_owner_manager,BR,0.256401322,0.065953438,172,674
chl_fin_bills_or_accounts_payable,Checked,overall_owner_manager,BR,0.319609305,0.070126002,245,669
chl_fin_bills_or_accounts_payable,Unchecked,overall_owner_manager,BR,0.680390695,0.070126002,424,669
chl_fin_debt_or_loans,Checked,overall_owner_manager,BR,0.180735088,0.057866019,181,669
chl_fin_debt_or_loans,Unchecked,overall_owner_manager,BR,0.819264912,0.057866019,488,669
chl_fin_none_of_the_above,Checked,overall_owner_manager,BR,0.534006774,0.075015909,247,669
chl_fin_none_of_the_above,Unchecked,overall_owner_manager,BR,0.465993226,0.075015909,422,669
chl_fin_rent_or_lease,Checked,overall_owner_manager,BR,0.11567148,0.048096132,105,669
chl_fin_rent_or_lease,Unchecked,overall_owner_manager,BR,0.88432852,0.048096132,564,669
chl_fin_taxes,Checked,overall_owner_manager,BR,0.171612666,0.056699808,176,669
chl_fin_taxes,Unchecked,overall_owner_manager,BR,0.828387334,0.056699808,493,669
chl_fin_worker_benefits,Checked,overall_owner_manager,BR,0.037841817,0.02869455,37,669
chl_fin_worker_benefits,Unchecked,overall_owner_manager,BR,0.962158183,0.02869455,632,669
chl_fin_worker_hazard_pay,Checked,overall_owner_manager,BR,0.011321071,0.015909686,12,669
chl_fin_worker_hazard_pay,Unchecked,overall_owner_manager,BR,0.988678929,0.015909686,657,669
chl_fin_worker_salaries_and_wages,Checked,overall_owner_manager,BR,0.074816921,0.039564342,69,669
chl_fin_worker_salaries_and_wages,Unchecked,overall_owner_manager,BR,0.925183079,0.039564342,600,669
dem_age,20 to 29,overall_owner_manager,BR,0.250171674,0.059305294,163,890
dem_age,30 to 39,overall_owner_manager,BR,0.332394603,0.064503068,301,890
dem_age,40 to 49,overall_owner_manager,BR,0.174811516,0.052006194,245,890
dem_age,50 to 59,overall_owner_manager,BR,0.096355965,0.040404661,116,890
dem_age,60 to 69,overall_owner_manager,BR,0.037130988,0.025890792,40,890
dem_age,70 or older,overall_owner_manager,BR,0.074704869,0.036000461,9,890
dem_age,Less than 20,overall_owner_manager,BR,0.034430385,0.024966416,16,890
dgt_use_advertising,Checked,overall_owner_manager,BR,0.632620816,0.068954278,443,639
dgt_use_advertising,Unchecked,overall_owner_manager,BR,0.367379184,0.068954278,196,639
dgt_use_analyzing_or_researching_to_answer_business_questions,Checked,overall_owner_manager,BR,0.188794546,0.055974775,108,639
dgt_use_analyzing_or_researching_to_answer_business_questions,Unchecked,overall_owner_manager,BR,0.811205454,0.055974775,531,639
dgt_use_communicating_directly_with_customers,Checked,overall_owner_manager,BR,0.661874231,0.06766422,434,639
dgt_use_communicating_directly_with_customers,Unchecked,overall_owner_manager,BR,0.338125769,0.06766422,205,639
dgt_use_coordinating_or_collaborating_between_employees,Checked,overall_owner_manager,BR,0.201456179,0.057368286,98,639
dgt_use_coordinating_or_collaborating_between_employees,Unchecked,overall_owner_manager,BR,0.798543821,0.057368286,541,639
dgt_use_hiring,Checked,overall_owner_manager,BR,0.158078519,0.052180043,85,639
dgt_use_hiring,Unchecked,overall_owner_manager,BR,0.841921481,0.052180043,554,639
dgt_use_none_of_the_above,Checked,overall_owner_manager,BR,0.113490047,0.045368341,48,639
dgt_use_none_of_the_above,Unchecked,overall_owner_manager,BR,0.886509953,0.045368341,591,639
dgt_use_selling_goods_and_services,Checked,overall_owner_manager,BR,0.566313006,0.070884074,368,639
dgt_use_selling_goods_and_services,Unchecked,overall_owner_manager,BR,0.433686994,0.070884074,271,639
dig_use_access_to_digital_solutions_and_business_intelligence_services,Checked,overall_owner_manager,BR,0.328154812,0.06934632,175,618
dig_use_access_to_digital_solutions_and_business_intelligence_services,Unchecked,overall_owner_manager,BR,0.671845188,0.06934632,443,618
dig_use_increase_in_customer_or_supplier_base,Checked,overall_owner_manager,BR,0.445522243,0.073405091,220,618
dig_use_increase_in_customer_or_supplier_base,Unchecked,overall_owner_manager,BR,0.554477757,0.073405091,398,618
dig_use_increase_in_employment,Checked,overall_owner_manager,BR,0.036660828,0.027754932,37,618
dig_use_increase_in_employment,Unchecked,overall_owner_manager,BR,0.963339172,0.027754932,581,618
dig_use_increase_in_sales,Checked,overall_owner_manager,BR,0.464633542,0.073659757,252,618
dig_use_increase_in_sales,Unchecked,overall_owner_manager,BR,0.535366458,0.073659757,366,618
dig_use_lower_operation_costs_or_costs_of_sourcing_goods_and_services,Checked,overall_owner_manager,BR,0.150663572,0.052831559,110,618
dig_use_lower_operation_costs_or_costs_of_sourcing_goods_and_services,Unchecked,overall_owner_manager,BR,0.849336428,0.052831559,508,618
dig_use_no_impact,Checked,overall_owner_manager,BR,0.210951806,0.060254961,154,618
dig_use_no_impact,Unchecked,overall_owner_manager,BR,0.789048194,0.060254961,464,618
dig_use_something_not_listed_here,Checked,overall_owner_manager,BR,0.176369278,0.05628947,61,618
dig_use_something_not_listed_here,Unchecked,overall_owner_manager,BR,0.823630722,0.05628947,557,618
edu_deg,All,overall_owner_manager,BR,0.10139089,0.059321509,66,440
edu_deg,Between 0 and 25%,overall_owner_manager,BR,0.154237314,0.070981685,112,440
edu_deg,Between 25 and 50%,overall_owner_manager,BR,0.153816394,0.0709024,44,440
edu_deg,Between 50 and 75%,overall_owner_manager,BR,0.084094129,0.054542567,25,440
edu_deg,Between 75 and 100%,overall_owner_manager,BR,0.074709959,0.051672028,33,440
edu_deg,None,overall_owner_manager,BR,0.431751315,0.097344938,160,440
edu_trn_internships_or_apprenticeships,Checked,overall_owner_manager,BR,0.322249944,0.107043762,76,350
edu_trn_internships_or_apprenticeships,Unchecked,overall_owner_manager,BR,0.677750056,0.107043762,274,350
edu_trn_non_position_related_skill_training_classes_for_current_employees,Checked,overall_owner_manager,BR,0.125580223,0.075901571,69,350
edu_trn_non_position_related_skill_training_classes_for_current_employees,Unchecked,overall_owner_manager,BR,0.874419777,0.075901571,281,350
edu_trn_orientation_training_for_new_employees,Checked,overall_owner_manager,BR,0.212638184,0.093721226,115,350
edu_trn_orientation_training_for_new_employees,Unchecked,overall_owner_manager,BR,0.787361816,0.093721226,235,350
edu_trn_paying_at_least_in_part_for_formal_schooling_for_employees,Checked,overall_owner_manager,BR,0.058818054,0.053891749,36,350
edu_trn_paying_at_least_in_part_for_formal_schooling_for_employees,Unchecked,overall_owner_manager,BR,0.941181946,0.053891749,314,350
edu_trn_position_related_training_while_working,Checked,overall_owner_manager,BR,0.325823966,0.107351551,194,350
edu_trn_position_related_training_while_working,Unchecked,overall_owner_manager,BR,0.674176034,0.107351551,156,350
fin_ass,Cash grant form a government source,overall_owner_manager,BR,0.036116706,0.035526307,18,447
fin_ass,Cash grant from a non-government source,overall_owner_manager,BR,0.014723519,0.02293341,6,447
fin_ass,Loan from a charity or non-profit,overall_owner_manager,BR,0.007550172,0.016482248,4,447
fin_ass,Loan from a government source,overall_owner_manager,BR,0.016682854,0.024387413,17,447
fin_ass,Loan from a traditional bank,overall_owner_manager,BR,0.044326801,0.039189675,40,447
fin_ass,My business has not received any financial assistance,overall_owner_manager,BR,0.821557506,0.072904089,348,447
fin_ass,Other,overall_owner_manager,BR,0.059042442,0.044879803,14,447
fin_prf,"An alternative private source, such as a financial technology (fintech) company",overall_owner_manager,BR,0.087131683,0.055213882,77,449
fin_prf,Family,overall_owner_manager,BR,0.04050816,0.038596513,23,449
fin_prf,Friends,overall_owner_manager,BR,0.00888617,0.018372795,5,449
fin_prf,Government,overall_owner_manager,BR,0.387077738,0.095358181,168,449
fin_prf,My business does not need any financial assistance,overall_owner_manager,BR,0.328494518,0.091948576,90,449
